"date","month_year","site_name","site_num","lat","lon","red_green","green_red"
2019-12-07,Dec 2019,"Middle Shoals",118,13.4488333,144.6568666,0.575296108291032,1.73823529411765
2019-12-07,Dec 2019,"Middle Shoals",170,13.4495167,144.657166,0.54983922829582,1.8187134502924
2019-12-07,Dec 2019,"Middle Shoals",122,13.4489,144.6563167,0.584589614740369,1.71060171919771
2019-12-07,Dec 2019,"Middle Shoals",123,13.4489,144.6563167,0.584589614740369,1.71060171919771
2019-12-07,Dec 2019,"Sasa Bay",99,13.447167,144.6747667,0.441361916771753,2.26571428571429
2019-12-07,Dec 2019,"Blue Hole",76,13.4360167,144.627,0.661740558292282,1.51116625310174
2019-12-07,Dec 2019,"Inner Harbor",43,13.4321333,144.6739667,0.420658682634731,2.37722419928826
2019-12-07,Dec 2019,"Blue Hole",87,13.4370667,144.62455,0.723226703755216,1.38269230769231
2019-12-07,Dec 2019,"Sasa Bay",224,13.4486167,144.6743333,0.465770171149144,2.14698162729659
2019-12-07,Dec 2019,"Sasa Bay",114,13.4488,144.6741833,0.464891041162228,2.15104166666667
2019-12-07,Dec 2019,"Inner Harbor",210,13.4244833,144.6690166,0.445850914205345,2.24290220820189
2019-12-07,Dec 2019,"Blue Hole",64,13.43575,144.6254833,0.654109589041096,1.52879581151832
2019-12-07,Dec 2019,"Sasa Bay",174,13.4496,144.67395,0.471264367816092,2.1219512195122
2019-12-07,Dec 2019,"Sasa Bay",189,13.4499,144.6742167,0.456983240223464,2.18826405867971
2019-12-07,Dec 2019,"Sasa Bay",188,13.4498167,144.6739833,0.475651189127973,2.10238095238095
2019-12-07,Dec 2019,"Blue Hole",85,13.4366167,144.6250166,0.663009404388715,1.50827423167849
2019-12-07,Dec 2019,"Inner Harbor",44,13.4321833,144.67325,0.433933933933934,2.30449826989619
2019-12-07,Dec 2019,"Inner Harbor",45,13.43255,144.6735333,0.431547619047619,2.31724137931035
2019-12-07,Dec 2019,"Inner Harbor",42,13.4320833,144.673,0.437216338880484,2.28719723183391
2019-12-07,Dec 2019,"Blue Hole",89,13.4374167,144.6244666,0.673497267759563,1.48478701825558
2019-12-07,Dec 2019,"Middle Shoals",125,13.4489833,144.6571666,0.56953642384106,1.75581395348837
2019-12-07,Dec 2019,"Inner Harbor",214,13.4314667,144.6742667,0.426705370101597,2.34353741496599
2019-12-07,Dec 2019,"Middle Shoals",134,13.4491,144.6570167,0.58147512864494,1.71976401179941
2019-12-07,Dec 2019,"Middle Shoals",145,13.4492333,144.6572333,0.591059602649007,1.69187675070028
2019-12-07,Dec 2019,"Middle Shoals",132,13.44908,144.65746,0.553054662379421,1.80813953488372
2019-12-07,Dec 2019,"Middle Shoals",157,13.4493333,144.6571,0.568333333333333,1.75953079178886
2019-12-07,Dec 2019,"Orote Point",165,13.4494667,144.6252,0.918492550394391,1.08874045801527
2019-12-07,Dec 2019,"Sasa Bay",96,13.4468167,144.6747666,0.436974789915966,2.28846153846154
2019-12-07,Dec 2019,"Inner Harbor",220,13.4325833,144.6743167,0.420574886535552,2.37769784172662
2019-12-07,Dec 2019,"Sasa Bay",202,13.4502167,144.6739333,0.461187214611872,2.16831683168317
2019-12-07,Dec 2019,"Sasa Bay",228,13.4495667,144.6741167,0.472093023255814,2.11822660098522
2019-12-07,Dec 2019,"Blue Hole",90,13.4377333,144.6215833,0.652665589660743,1.53217821782178
2019-12-07,Dec 2019,"Sasa Bay",139,13.4491667,144.674,0.461170848267622,2.16839378238342
2019-12-07,Dec 2019,"Sasa Bay",131,13.4490667,144.6742666,0.457446808510638,2.18604651162791
2019-12-07,Dec 2019,"Sasa Bay",133,13.4490833,144.6742167,0.461447212336892,2.16709511568123
2019-12-07,Dec 2019,"Blue Hole",71,13.435917,144.6210833,0.627027027027027,1.5948275862069
2019-12-07,Dec 2019,"Inner Harbor",30,13.43135,144.6735,0.420204978038067,2.37979094076655
2019-12-07,Dec 2019,"Inner Harbor",36,13.4314833,144.6736166,0.418879056047198,2.38732394366197
2019-12-07,Dec 2019,"Inner Harbor",37,13.4315167,144.6742333,0.419117647058824,2.3859649122807
2019-12-07,Dec 2019,"Inner Harbor",215,13.4315167,144.6742333,0.419117647058824,2.3859649122807
2019-12-07,Dec 2019,"Inner Harbor",34,13.4314,144.6744,0.439882697947214,2.27333333333333
2019-12-07,Dec 2019,"Inner Harbor",49,13.43385,144.67235,0.458914728682171,2.17905405405405
2019-12-07,Dec 2019,"Middle Shoals",183,13.44975,144.6571,0.5504,1.81686046511628
2019-12-07,Dec 2019,"Inner Harbor",23,13.42965,144.6707,0.460122699386503,2.17333333333333
2019-12-07,Dec 2019,"Blue Hole",70,13.4359167,144.6263333,0.678688524590164,1.47342995169082
2019-12-07,Dec 2019,"Blue Hole",72,13.435933,144.6263666,0.661211129296236,1.51237623762376
2019-12-07,Dec 2019,"Blue Hole",75,13.4359833,144.6269,0.677852348993289,1.47524752475248
2019-12-07,Dec 2019,"Blue Hole",51,13.4349667,144.627117,0.610810810810811,1.63716814159292
2019-12-07,Dec 2019,"Inner Harbor",46,13.4328167,144.6734,0.440060698027314,2.27241379310345
2019-12-07,Dec 2019,"Inner Harbor",47,13.4328333,144.673398,0.434782608695652,2.3
2019-12-07,Dec 2019,"Sasa Bay",225,13.4491667,144.6738167,0.467685076380729,2.13819095477387
2019-12-07,Dec 2019,"Sasa Bay",197,13.4500167,144.6740333,0.458426966292135,2.18137254901961
2019-12-07,Dec 2019,"Sasa Bay",154,13.4493,144.6740833,0.469964664310954,2.12781954887218
2019-12-07,Dec 2019,"Middle Shoals",102,13.4482167,144.65885,0.561014263074485,1.78248587570621
2019-12-07,Dec 2019,"Blue Hole",94,13.4406167,144.6207333,0.643292682926829,1.55450236966825
2019-12-07,Dec 2019,"Middle Shoals",111,13.4487,144.6569333,0.561779242174629,1.78005865102639
2019-12-07,Dec 2019,"Middle Shoals",151,13.4492833,144.65705,0.579124579124579,1.72674418604651
2019-12-07,Dec 2019,"Middle Shoals",138,13.4491667,144.6571833,0.567567567567568,1.76190476190476
2019-12-07,Dec 2019,"Middle Shoals",155,13.4493,144.6569333,0.572881355932203,1.74556213017751
2019-12-07,Dec 2019,"Sasa Bay",101,13.4477333,144.6716166,0.457650273224044,2.18507462686567
2019-12-07,Dec 2019,"Orote Point",182,13.4497333,144.6251666,0.974308300395257,1.026369168357
2019-12-07,Dec 2019,"Inner Harbor",24,13.4300167,144.6718,0.461077844311377,2.16883116883117
2019-12-07,Dec 2019,"Blue Hole",67,13.4358667,144.6263667,0.649006622516556,1.54081632653061
2019-12-07,Dec 2019,"Blue Hole",77,13.4360667,144.6264,0.655502392344498,1.52554744525547
2019-12-07,Dec 2019,"Blue Hole",78,13.4361,144.6263833,0.673534072900159,1.48470588235294
2019-12-07,Dec 2019,"Inner Harbor",217,13.43185,144.674333,0.42296511627907,2.36426116838488
2019-12-07,Dec 2019,"Blue Hole",79,13.4361833,144.6271,0.656203288490284,1.52391799544419
2019-12-07,Dec 2019,"Blue Hole",69,13.4359167,144.6271333,0.683606557377049,1.46282973621103
2019-12-07,Dec 2019,"Sasa Bay",97,13.44698,144.67435,0.453531598513011,2.20491803278689
2019-12-07,Dec 2019,"Blue Hole",66,13.4358,144.6271666,0.642156862745098,1.55725190839695
2019-12-07,Dec 2019,"Blue Hole",55,13.4353,144.626666,0.632508833922261,1.58100558659218
2019-12-07,Dec 2019,"Middle Shoals",121,13.4488667,144.6533667,0.562822719449225,1.77675840978593
2019-12-07,Dec 2019,"Inner Harbor",211,13.4307,144.6716166,0.452095808383234,2.21192052980132
2019-12-07,Dec 2019,"Inner Harbor",48,13.4330833,144.6732167,0.459580838323353,2.17589576547231
2019-12-07,Dec 2019,"Middle Shoals",208,13.4504833,144.6570666,0.564784053156146,1.77058823529412
2019-12-07,Dec 2019,"Sasa Bay",181,13.4497,144.67385,0.480459770114943,2.08133971291866
2019-12-07,Dec 2019,"Orote Point",187,13.4498,144.6246833,0.961824953445065,1.03969022265247
2019-12-07,Dec 2019,"Sasa Bay",161,13.4493833,144.6740833,0.466588511137163,2.14321608040201
2019-12-07,Dec 2019,"Middle Shoals",104,13.4483167,144.6588333,0.565286624203822,1.76901408450704
2019-12-07,Dec 2019,"Blue Hole",61,13.43565,144.628,0.638190954773869,1.56692913385827
2019-12-07,Dec 2019,"Blue Hole",65,13.4357833,144.6275167,0.663366336633663,1.50746268656716
2019-12-07,Dec 2019,"Inner Harbor",209,13.42082,144.66745,0.481379310344828,2.07736389684814
2019-12-07,Dec 2019,"Inner Harbor",40,13.4315667,144.6744,0.435171385991058,2.29794520547945
2019-12-07,Dec 2019,"Inner Harbor",216,13.4315333,144.6744167,0.428783382789318,2.33217993079585
2019-12-07,Dec 2019,"Inner Harbor",31,13.43135,144.6742333,0.424068767908309,2.35810810810811
2019-12-07,Dec 2019,"Middle Shoals",148,13.44925,144.65735,0.5375,1.86046511627907
2019-12-07,Dec 2019,"Middle Shoals",177,13.4496833,144.6569666,0.571186440677966,1.75074183976261
2019-12-07,Dec 2019,"Middle Shoals",171,13.44955,144.657067,0.559210526315789,1.78823529411765
2019-12-07,Dec 2019,"Middle Shoals",128,13.44905,144.6566,0.570715474209651,1.75218658892128
2019-12-07,Dec 2019,"Blue Hole",68,13.4359,144.6261666,0.62771285475793,1.59308510638298
2019-12-07,Dec 2019,"Blue Hole",57,13.435333,144.6271166,0.652173913043478,1.53333333333333
2019-12-07,Dec 2019,"Blue Hole",56,13.4353167,144.6265167,0.624778761061947,1.60056657223796
2019-12-07,Dec 2019,"Blue Hole",63,13.4356833,144.6262667,0.644939965694683,1.55053191489362
2019-12-07,Dec 2019,"Inner Harbor",26,13.4302167,144.6724,0.439238653001464,2.27666666666667
2019-12-07,Dec 2019,"Blue Hole",62,13.4356833,144.625,0.641476274165202,1.55890410958904
2019-12-07,Dec 2019,"Blue Hole",80,13.4362167,144.6258,0.72189349112426,1.38524590163934
2019-12-07,Dec 2019,"Sasa Bay",230,13.4498833,144.6742,0.456983240223464,2.18826405867971
2019-12-07,Dec 2019,"Sasa Bay",229,13.4495833,144.67405,0.472093023255814,2.11822660098522
2019-12-07,Dec 2019,"Sasa Bay",160,13.4493833,144.6739575,0.464075382803298,2.15482233502538
2019-12-07,Dec 2019,"Blue Hole",59,13.4354167,144.6277833,0.641156462585034,1.55968169761273
2019-12-07,Dec 2019,"Inner Harbor",221,13.4328167,144.6734833,0.420029895366218,2.38078291814947
2019-12-07,Dec 2019,"Middle Shoals",113,13.4487667,144.6568166,0.575296108291032,1.73823529411765
2019-12-07,Dec 2019,"Inner Harbor",38,13.4315333,144.6743333,0.435171385991058,2.29794520547945
2019-12-07,Dec 2019,"Inner Harbor",213,13.431333,144.6745833,0.44213649851632,2.26174496644295
2019-12-07,Dec 2019,"Middle Shoals",142,13.4492,144.6570666,0.562189054726368,1.7787610619469
2019-12-07,Dec 2019,"Middle Shoals",167,13.4495,144.657133,0.559210526315789,1.78823529411765
2019-12-07,Dec 2019,"Middle Shoals",169,13.4495167,144.6571,0.559210526315789,1.78823529411765
2019-12-07,Dec 2019,"Blue Hole",81,13.4363167,144.6260333,0.718571428571429,1.39165009940358
2019-12-07,Dec 2019,"Sasa Bay",95,13.4467833,144.675,0.438964241676942,2.27808988764045
2019-12-07,Dec 2019,"Blue Hole",58,13.43535,144.6270167,0.665546218487395,1.50252525252525
2019-12-07,Dec 2019,"Blue Hole",50,13.4347,144.62705,0.623636363636364,1.60349854227405
2019-12-07,Dec 2019,"Sasa Bay",226,13.4492,144.6739333,0.46,2.17391304347826
2019-12-07,Dec 2019,"Sasa Bay",175,13.4496167,144.6737,0.470383275261324,2.12592592592593
2019-12-07,Dec 2019,"Sasa Bay",100,13.44725,144.6715,0.476811594202898,2.09726443768997
2019-12-07,Dec 2019,"Inner Harbor",32,13.4313667,144.6734167,0.432551319648094,2.31186440677966
2019-12-07,Dec 2019,"Inner Harbor",27,13.4308,144.674,0.455459770114942,2.19558359621451
2019-12-07,Dec 2019,"Middle Shoals",176,13.44965,144.6571667,0.54885993485342,1.82195845697329
2019-12-07,Dec 2019,"Middle Shoals",178,13.4496833,144.6571667,0.535321821036107,1.86803519061584
2019-12-07,Dec 2019,"Middle Shoals",180,13.4497,144.6571666,0.535321821036107,1.86803519061584
2019-12-07,Dec 2019,"Middle Shoals",173,13.4495833,144.6568833,0.579310344827586,1.72619047619048
2019-12-07,Dec 2019,"Middle Shoals",168,13.4495,144.6569833,0.560530679933665,1.78402366863905
2019-12-07,Dec 2019,"Middle Shoals",156,13.4493167,144.6568666,0.570205479452055,1.75375375375375
2019-12-07,Dec 2019,"Sasa Bay",98,13.447,144.67444,0.459057071960298,2.17837837837838
2019-12-12,Dec 2019,"Orote Point",110,13.4486667,144.6263667,1.04419545596016,0.957675111773472
2019-12-12,Dec 2019,"Orote Point",205,13.4503167,144.6232833,0.997613365155131,1.00239234449761
2019-12-12,Dec 2019,"Inner Harbor",218,13.4322333,144.6728167,0.771380186282811,1.29637760702525
2019-12-12,Dec 2019,"Inner Harbor",212,13.4308,144.6739166,0.87875,1.13798008534851
2019-12-12,Dec 2019,"Middle Shoals",120,13.4488667,144.6569333,0.612141652613828,1.633608815427
2019-12-12,Dec 2019,"Inner Harbor",39,13.4315667,144.67455,0.616852146263911,1.62113402061856
2019-12-12,Dec 2019,"Inner Harbor",33,13.4313833,144.6743167,0.705882352941177,1.41666666666667
2019-12-12,Dec 2019,"Middle Shoals",162,13.4494167,144.6570166,0.623140495867769,1.60477453580902
2019-12-12,Dec 2019,"Middle Shoals",163,13.4494167,144.6569833,0.623140495867769,1.60477453580902
2019-12-12,Dec 2019,"Orote Point",159,13.44935,144.6254333,0.997438712038053,1.00256786500367
2019-12-12,Dec 2019,"Orote Point",172,13.44955,144.6255833,1.00753579502638,0.992520568436799
2019-12-12,Dec 2019,"Orote Point",115,13.4488167,144.6260167,0.974411886091622,1.02626005929691
2019-12-12,Dec 2019,"Middle Shoals",103,13.4482333,144.6588666,0.59290780141844,1.6866028708134
2019-12-12,Dec 2019,"Inner Harbor",25,13.4301667,144.6738167,0.9421573736321,1.06139380530973
2019-12-12,Dec 2019,"Inner Harbor",219,13.4324167,144.6738666,0.560509554140127,1.78409090909091
2019-12-12,Dec 2019,"Middle Shoals",118,13.4488333,144.6568666,0.612141652613828,1.633608815427
2019-12-12,Dec 2019,"Middle Shoals",170,13.4495167,144.657166,0.574303405572755,1.74123989218329
2019-12-12,Dec 2019,"Middle Shoals",122,13.4489,144.6563167,0.594507269789984,1.6820652173913
2019-12-12,Dec 2019,"Middle Shoals",123,13.4489,144.6563167,0.594507269789984,1.6820652173913
2019-12-12,Dec 2019,"Inner Harbor",43,13.4321333,144.6739667,0.571192052980132,1.75072463768116
2019-12-12,Dec 2019,"Orote Point",127,13.4490333,144.6259167,1.0169701986755,0.983312983312983
2019-12-12,Dec 2019,"Orote Point",124,13.4489667,144.6263666,1.03291679366047,0.968132192387135
2019-12-12,Dec 2019,"Orote Point",130,13.4490667,144.6261333,0.965955854844744,1.03524399690163
2019-12-12,Dec 2019,"Orote Point",109,13.4485833,144.62645,1.05669291338583,0.946348733233979
2019-12-12,Dec 2019,"Inner Harbor",210,13.4244833,144.6690166,0.443890274314214,2.25280898876405
2019-12-12,Dec 2019,"Inner Harbor",44,13.4321833,144.67325,0.630727762803235,1.58547008547009
2019-12-12,Dec 2019,"Inner Harbor",45,13.43255,144.6735333,0.665555555555555,1.5025041736227
2019-12-12,Dec 2019,"Inner Harbor",42,13.4320833,144.673,0.667728237791932,1.49761526232114
2019-12-12,Dec 2019,"Middle Shoals",125,13.4489833,144.6571666,0.617161716171617,1.62032085561497
2019-12-12,Dec 2019,"Inner Harbor",214,13.4314667,144.6742667,0.715307582260372,1.398
2019-12-12,Dec 2019,"Middle Shoals",134,13.4491,144.6570167,0.622923588039867,1.60533333333333
2019-12-12,Dec 2019,"Middle Shoals",145,13.4492333,144.6572333,0.612582781456954,1.63243243243243
2019-12-12,Dec 2019,"Middle Shoals",132,13.44908,144.65746,0.59748427672956,1.67368421052632
2019-12-12,Dec 2019,"Middle Shoals",157,13.4493333,144.6571,0.611021069692058,1.63660477453581
2019-12-12,Dec 2019,"Orote Point",165,13.4494667,144.6252,1.00588928150766,0.994145199063232
2019-12-12,Dec 2019,"Inner Harbor",220,13.4325833,144.6743167,0.602782071097372,1.65897435897436
2019-12-12,Dec 2019,"Orote Point",153,13.4492833,144.6254667,1.00470162748644,0.99532037437005
2019-12-12,Dec 2019,"Orote Point",144,13.4492167,144.6266333,1.01423590935503,0.985963907189917
2019-12-12,Dec 2019,"Orote Point",105,13.4483667,144.627,1.02400835073069,0.976554536187564
2019-12-12,Dec 2019,"Orote Point",206,13.450433,144.6248833,0.958998935037274,1.04275402554137
2019-12-12,Dec 2019,"Orote Point",199,13.4501333,144.6237333,1.02411417322835,0.976453628063431
2019-12-12,Dec 2019,"Inner Harbor",30,13.43135,144.6735,0.639389736477115,1.56399132321041
2019-12-12,Dec 2019,"Inner Harbor",36,13.4314833,144.6736166,0.638814016172507,1.56540084388186
2019-12-12,Dec 2019,"Inner Harbor",37,13.4315167,144.6742333,0.661993769470405,1.51058823529412
2019-12-12,Dec 2019,"Inner Harbor",215,13.4315167,144.6742333,0.661993769470405,1.51058823529412
2019-12-12,Dec 2019,"Inner Harbor",34,13.4314,144.6744,0.720833333333333,1.38728323699422
2019-12-12,Dec 2019,"Inner Harbor",49,13.43385,144.67235,1.0079133694294,0.992148760330578
2019-12-12,Dec 2019,"Middle Shoals",183,13.44975,144.6571,0.58359133126935,1.71352785145889
2019-12-12,Dec 2019,"Inner Harbor",23,13.42965,144.6707,0.623333333333333,1.60427807486631
2019-12-12,Dec 2019,"Orote Point",136,13.44915,144.6257166,1.05196790217807,0.950599346167817
2019-12-12,Dec 2019,"Orote Point",164,13.44945,144.6262833,1.00228087324862,0.997724317295188
2019-12-12,Dec 2019,"Orote Point",119,13.44885,144.6266667,1.05215085444903,0.95043405208625
2019-12-12,Dec 2019,"Inner Harbor",46,13.4328167,144.6734,0.689142857142857,1.45107794361526
2019-12-12,Dec 2019,"Inner Harbor",47,13.4328333,144.673398,0.689142857142857,1.45107794361526
2019-12-12,Dec 2019,"Orote Point",112,13.44875,144.62685,1.06864227396432,0.935766836445954
2019-12-12,Dec 2019,"Middle Shoals",102,13.4482167,144.65885,0.601694915254237,1.66197183098592
2019-12-12,Dec 2019,"Middle Shoals",111,13.4487,144.6569333,0.590753424657534,1.69275362318841
2019-12-12,Dec 2019,"Middle Shoals",151,13.4492833,144.65705,0.611021069692058,1.63660477453581
2019-12-12,Dec 2019,"Middle Shoals",138,13.4491667,144.6571833,0.608623548922057,1.64305177111717
2019-12-12,Dec 2019,"Middle Shoals",155,13.4493,144.6569333,0.620521172638437,1.61154855643045
2019-12-12,Dec 2019,"Orote Point",182,13.4497333,144.6251666,0.965922920892495,1.03527929441411
2019-12-12,Dec 2019,"Inner Harbor",24,13.4300167,144.6718,0.72,1.38888888888889
2019-12-12,Dec 2019,"Inner Harbor",217,13.43185,144.674333,0.579661016949153,1.72514619883041
2019-12-12,Dec 2019,"Orote Point",141,13.4492,144.62585,1.05100830367734,0.951467268623025
2019-12-12,Dec 2019,"Middle Shoals",121,13.4488667,144.6533667,0.629360465116279,1.58891454965358
2019-12-12,Dec 2019,"Orote Point",158,13.44935,144.6256833,1.04254518072289,0.959191043698086
2019-12-12,Dec 2019,"Orote Point",166,13.4494833,144.62535,0.999624060150376,1.00037608123355
2019-12-12,Dec 2019,"Inner Harbor",211,13.4307,144.6716166,0.738072965388213,1.35487959442332
2019-12-12,Dec 2019,"Orote Point",126,13.4489833,144.6262666,0.99625,1.00376411543287
2019-12-12,Dec 2019,"Inner Harbor",48,13.4330833,144.6732167,0.578034682080925,1.73
2019-12-12,Dec 2019,"Middle Shoals",208,13.4504833,144.6570666,0.58102766798419,1.72108843537415
2019-12-12,Dec 2019,"Orote Point",107,13.44845,144.6267167,1.09172105805565,0.915984896161108
2019-12-12,Dec 2019,"Orote Point",108,13.4484667,144.6267167,1.09172105805565,0.915984896161108
2019-12-12,Dec 2019,"Orote Point",187,13.4498,144.6246833,0.955152671755725,1.04695304695305
2019-12-12,Dec 2019,"Orote Point",207,13.4504667,144.62335,0.955361251725725,1.04672447013487
2019-12-12,Dec 2019,"Middle Shoals",104,13.4483167,144.6588333,0.607871720116618,1.64508393285372
2019-12-12,Dec 2019,"Inner Harbor",209,13.42082,144.66745,0.475955610357583,2.10103626943005
2019-12-12,Dec 2019,"Inner Harbor",40,13.4315667,144.6744,0.645799011532125,1.5484693877551
2019-12-12,Dec 2019,"Inner Harbor",216,13.4315333,144.6744167,0.645799011532125,1.5484693877551
2019-12-12,Dec 2019,"Inner Harbor",31,13.43135,144.6742333,0.703703703703704,1.42105263157895
2019-12-12,Dec 2019,"Middle Shoals",148,13.44925,144.65735,0.588050314465409,1.70053475935829
2019-12-12,Dec 2019,"Middle Shoals",177,13.4496833,144.6569666,0.599009900990099,1.66942148760331
2019-12-12,Dec 2019,"Middle Shoals",171,13.44955,144.657067,0.591869918699187,1.68956043956044
2019-12-12,Dec 2019,"Middle Shoals",128,13.44905,144.6566,0.60223642172524,1.6604774535809
2019-12-12,Dec 2019,"Inner Harbor",26,13.4302167,144.6724,0.793032786885246,1.2609819121447
2019-12-12,Dec 2019,"Orote Point",140,13.4492,144.6261666,0.998991257565568,1.00100976102322
2019-12-12,Dec 2019,"Orote Point",117,13.4488333,144.6262167,1.00227420402859,0.99773095623987
2019-12-12,Dec 2019,"Orote Point",196,13.4500167,144.6246833,0.992843511450382,1.00720807304181
2019-12-12,Dec 2019,"Orote Point",184,13.4497667,144.6245833,0.959361393323657,1.04236006051437
2019-12-12,Dec 2019,"Orote Point",185,13.4497833,144.62465,0.959361393323657,1.04236006051437
2019-12-12,Dec 2019,"Orote Point",191,13.44993,144.62448,0.97591680350301,1.02467750981492
2019-12-12,Dec 2019,"Orote Point",195,13.4499667,144.6239666,0.992572944297082,1.00748262960983
2019-12-12,Dec 2019,"Orote Point",192,13.44995,144.6243833,1.03313416621401,0.967928496319663
2019-12-12,Dec 2019,"Orote Point",143,13.4492167,144.6278666,1.024089306698,0.976477337923121
2019-12-12,Dec 2019,"Orote Point",152,13.4492833,144.6278167,1.04045401629802,0.961118881118881
2019-12-12,Dec 2019,"Inner Harbor",221,13.4328167,144.6734833,0.656126482213439,1.52409638554217
2019-12-12,Dec 2019,"Middle Shoals",113,13.4487667,144.6568166,0.596610169491525,1.67613636363636
2019-12-12,Dec 2019,"Inner Harbor",38,13.4315333,144.6743333,0.612213740458015,1.63341645885287
2019-12-12,Dec 2019,"Inner Harbor",213,13.431333,144.6745833,0.645569620253165,1.54901960784314
2019-12-12,Dec 2019,"Middle Shoals",142,13.4492,144.6570666,0.6,1.66666666666667
2019-12-12,Dec 2019,"Middle Shoals",167,13.4495,144.657133,0.600649350649351,1.66486486486486
2019-12-12,Dec 2019,"Middle Shoals",169,13.4495167,144.6571,0.591869918699187,1.68956043956044
2019-12-12,Dec 2019,"Orote Point",146,13.44925,144.6257,1.03406963684013,0.967052860246198
2019-12-12,Dec 2019,"Orote Point",150,13.4492667,144.62575,1.03406963684013,0.967052860246198
2019-12-12,Dec 2019,"Orote Point",137,13.44915,144.6268,1.02691218130312,0.973793103448276
2019-12-12,Dec 2019,"Orote Point",116,13.4488333,144.6263833,1.03609666564699,0.965160909359315
2019-12-12,Dec 2019,"Orote Point",106,13.4484167,144.6269333,1.03976688378471,0.961754038905374
2019-12-12,Dec 2019,"Inner Harbor",32,13.4313667,144.6734167,0.679028132992327,1.47269303201507
2019-12-12,Dec 2019,"Inner Harbor",27,13.4308,144.674,0.812066574202497,1.23142613151153
2019-12-12,Dec 2019,"Middle Shoals",176,13.44965,144.6571667,0.582554517133956,1.71657754010695
2019-12-12,Dec 2019,"Middle Shoals",178,13.4496833,144.6571667,0.582554517133956,1.71657754010695
2019-12-12,Dec 2019,"Middle Shoals",180,13.4497,144.6571666,0.576864535768645,1.7335092348285
2019-12-12,Dec 2019,"Middle Shoals",173,13.4495833,144.6568833,0.607679465776294,1.6456043956044
2019-12-12,Dec 2019,"Middle Shoals",168,13.4495,144.6569833,0.602965403624382,1.65846994535519
2019-12-12,Dec 2019,"Middle Shoals",156,13.4493167,144.6568666,0.620521172638437,1.61154855643045
2019-12-12,Dec 2019,"Orote Point",110,13.4486667,144.6263667,1.03933106224837,0.962157330154946
2019-12-12,Dec 2019,"Orote Point",205,13.4503167,144.6232833,1.01895043731778,0.98140200286123
2019-12-12,Dec 2019,"Inner Harbor",218,13.4322333,144.6728167,0.761818181818182,1.3126491646778
2019-12-12,Dec 2019,"Inner Harbor",212,13.4308,144.6739166,0.899149453219927,1.11216216216216
2019-12-12,Dec 2019,"Middle Shoals",120,13.4488667,144.6569333,0.606060606060606,1.65
2019-12-12,Dec 2019,"Inner Harbor",39,13.4315667,144.67455,0.596850393700787,1.6754617414248
2019-12-12,Dec 2019,"Inner Harbor",33,13.4313833,144.6743167,0.701622971285893,1.42526690391459
2019-12-12,Dec 2019,"Middle Shoals",162,13.4494167,144.6570166,0.610837438423645,1.63709677419355
2019-12-12,Dec 2019,"Middle Shoals",163,13.4494167,144.6569833,0.610837438423645,1.63709677419355
2019-12-12,Dec 2019,"Orote Point",159,13.44935,144.6254333,1.0007270083606,0.999273519796586
2019-12-12,Dec 2019,"Orote Point",172,13.44955,144.6255833,1.00526315789474,0.994764397905759
2019-12-12,Dec 2019,"Orote Point",115,13.4488167,144.6260167,0.961650687786578,1.03987863025574
2019-12-12,Dec 2019,"Middle Shoals",103,13.4482333,144.6588666,0.586720867208672,1.70438799076212
2019-12-12,Dec 2019,"Inner Harbor",25,13.4301667,144.6738167,0.937532266391327,1.06662995594714
2019-12-12,Dec 2019,"Inner Harbor",219,13.4324167,144.6738666,0.559808612440191,1.78632478632479
2019-12-12,Dec 2019,"Middle Shoals",118,13.4488333,144.6568666,0.596610169491525,1.67613636363636
2019-12-12,Dec 2019,"Middle Shoals",170,13.4495167,144.657166,0.574303405572755,1.74123989218329
2019-12-12,Dec 2019,"Middle Shoals",122,13.4489,144.6563167,0.590322580645161,1.69398907103825
2019-12-12,Dec 2019,"Middle Shoals",123,13.4489,144.6563167,0.590322580645161,1.69398907103825
2019-12-12,Dec 2019,"Inner Harbor",43,13.4321333,144.6739667,0.571192052980132,1.75072463768116
2019-12-12,Dec 2019,"Orote Point",127,13.4490333,144.6259167,1.01651527663088,0.983753046303818
2019-12-12,Dec 2019,"Orote Point",124,13.4489667,144.6263666,1.02618757612667,0.974480712166172
2019-12-12,Dec 2019,"Orote Point",130,13.4490667,144.6261333,0.949925816023739,1.05271378367825
2019-12-12,Dec 2019,"Orote Point",109,13.4485833,144.62645,1.04185903354878,0.959822747415066
2019-12-12,Dec 2019,"Inner Harbor",210,13.4244833,144.6690166,0.444165621079046,2.25141242937853
2019-12-12,Dec 2019,"Inner Harbor",44,13.4321833,144.67325,0.627260083449235,1.59423503325942
2019-12-12,Dec 2019,"Inner Harbor",45,13.43255,144.6735333,0.659887005649717,1.51541095890411
2019-12-12,Dec 2019,"Inner Harbor",42,13.4320833,144.673,0.665559246954596,1.50249584026622
2019-12-12,Dec 2019,"Middle Shoals",125,13.4489833,144.6571666,0.611570247933884,1.63513513513514
2019-12-12,Dec 2019,"Inner Harbor",214,13.4314667,144.6742667,0.718881118881119,1.39105058365759
2019-12-12,Dec 2019,"Middle Shoals",134,13.4491,144.6570167,0.619765494137353,1.61351351351351
2019-12-12,Dec 2019,"Middle Shoals",145,13.4492333,144.6572333,0.60129659643436,1.66307277628032
